6.7	0.24	0.36	8.4	0.042	42	123	0.99473	3.34	0.52	10.9	6	
6.3	0.22	0.28	2.4	0.042	38	102	0.98998	3.14	0.37	11.6	7	
7.7	0.43	1	19.95	0.032	42	164	0.99742	3.29	0.5	12	6	
6.1	0.33	0.3	3	0.036	30	124	0.98922	3.31	0.4	13.1	7	
6	0.28	0.27	15.5	0.036	31	134	0.99408	3.19	0.44	13	7	
6.7	0.24	0.36	8.4	0.042	42	123	0.99473	3.34	0.52	10.9	6	
6.7	0.29	0.45	14.3	0.054	30	181	0.99869	3.14	0.57	9.1	5	
6.5	0.16	0.34	1.4	0.029	29	133	0.99108	3.33	0.64	11.5	7	
6	0.2	0.32	3	0.031	26	118	0.99134	3.38	0.68	11.2	7	
7.5	0.33	0.28	4.9	0.042	21	155	0.99385	3.36	0.57	10.9	6	
6.7	0.29	0.45	14.3	0.054	30	181	0.99869	3.14	0.57	9.1	5	
6.4	0.26	0.25	10.7	0.046	66	179	0.99606	3.17	0.55	9.9	6	
6.8	0.19	0.33	1.3	0.031	22	87	0.98987	3.08	0.62	12.3	7	
7.2	0.33	0.34	2	0.044	61	171	0.98947	3.25	0.53	13.3	7	
6.6	0.29	0.29	1.8	0.036	38	102	0.98819	3.08	0.42	13.7	7	
7.5	0.2	0.41	1.2	0.05	26	131	0.99133	3.19	0.52	11.1	5	
6.9	0.33	0.62	7.5	0.038	46	132	0.99143	3.23	0.43	13.4	7	
5.9	0.23	0.24	3.8	0.038	61	152	0.99139	3.31	0.5	11.3	7	
5.3	0.36	0.27	6.3	0.028	40	132	0.99186	3.37	0.4	11.6	6	
5.3	0.36	0.27	6.3	0.028	40	132	0.99186	3.37	0.4	11.6	6	
6.4	0.28	0.44	7.1	0.048	49	179	0.99528	3.15	0.48	9.2	5	
7.2	0.23	0.46	6.4	0.036	17	85	0.99279	3.1	0.78	11.7	6	
6.4	0.28	0.44	7.1	0.048	49	179	0.99528	3.15	0.48	9.2	5	
6.2	0.27	0.47	1.2	0.146	28	105	0.99224	3.23	0.51	10.1	5	
7.8	0.28	0.25	3.4	0.024	27	99	0.98959	2.98	0.37	13	6	
7.3	0.2	0.29	19.5	0.039	69	237	1.00037	3.1	0.48	9.2	6	
7.3	0.2	0.29	19.9	0.039	69	237	1.00037	3.1	0.48	9.2	6	
8.1	0.2	0.28	0.9	0.023	49	87	0.99062	2.92	0.36	11.1	6	
8.1	0.2	0.28	0.9	0.023	49	87	0.99062	2.92	0.36	11.1	6	
7	0.48	0.12	4.5	0.05	23	86	0.99398	2.86	0.35	9	5	
7	0.48	0.12	4.5	0.05	23	86	0.99398	2.86	0.35	9	5	
7.3	0.23	0.27	2.6	0.035	39	120	0.99138	3.04	0.59	11.3	7	
6.4	0.28	0.36	1.3	0.053	28	186	0.99211	3.31	0.45	10.8	5	
6.6	0.19	0.28	11.8	0.042	54	137	0.99492	3.18	0.37	10.8	6	
6.8	0.12	0.3	12.9	0.049	32	88	0.99654	3.2	0.35	9.9	6	
6.8	0.16	0.18	1.8	0.046	31	114	0.99226	3.27	0.55	10.8	6	
7.7	0.32	0.61	11.8	0.041	66	188	0.99794	3	0.54	9.3	5	
7	0.29	0.33	0.9	0.041	20	117	0.99048	3.21	0.5	11.4	5	
7.1	0.27	0.24	12.6	0.044	48	118	0.99726	3.04	0.56	10	7	
6.8	0.45	0.28	26.05	0.031	27	122	1.00295	3.06	0.42	10.6	6	
7.1	0.27	0.24	12.6	0.044	48	118	0.99726	3.04	0.56	10	7	
6.8	0.45	0.28	26.05	0.031	27	122	1.00295	3.06	0.42	10.6	6	
7.7	0.32	0.61	11.8	0.041	66	188	0.99794	3	0.54	9.3	5	
7	0.29	0.33	0.9	0.041	20	117	0.99048	3.21	0.5	11.4	5	
6.4	0.37	0.2	5.6	0.117	61	183	0.99459	3.24	0.43	9.5	5	
6.4	0.38	0.2	5.3	0.117	57	181	0.99459	3.24	0.43	9.5	6	
6.5	0.21	0.51	17.6	0.045	34	125	0.99966	3.2	0.47	8.8	6	
7.6	0.31	0.27	8.8	0.021	57	156	0.99442	3.08	0.38	11	7	
5.8	0.58	0	1.5	0.02	33	96	0.98918	3.29	0.38	12.4	6	
6.7	0.13	0.32	3.7	0.017	32	99	0.99348	3.12	0.44	10	6	
6.8	0.19	0.33	4.9	0.047	42	130	0.99283	3.12	0.56	11	6	
6	0.25	0.4	5.7	0.052	56	152	0.99398	3.16	0.88	10.5	6	
6	0.25	0.4	5.7	0.052	56	152	0.99398	3.16	0.88	10.5	6	
6.8	0.19	0.33	4.9	0.047	42	130	0.99283	3.12	0.56	11	6	
7	0.29	0.37	1.6	0.035	34	126	0.99058	3.26	0.47	12.3	6	
6.3	0.32	0.17	17.75	0.06	51	190	0.99916	3.13	0.48	8.8	6	
6.3	0.32	0.17	17.75	0.06	51	190	0.99916	3.13	0.48	8.8	6	
6.8	0.18	0.32	7.2	0.047	17	109	0.99498	3.42	0.44	10.4	6	
5.4	0.53	0.16	2.7	0.036	34	128	0.98856	3.2	0.53	13.2	8	
6.7	0.22	0.39	1.2	0.049	26	152	0.99346	3.5	0.47	10	6	
5.4	0.53	0.16	2.7	0.036	34	128	0.98856	3.2	0.53	13.2	8	
6.8	0.3	0.29	6.2	0.025	29	95	0.99071	3.03	0.32	12.9	7	
7.3	0.41	0.29	1.8	0.032	26	74	0.98889	2.96	0.35	13	8	
5.4	0.3	0.3	1.2	0.029	25	93	0.98742	3.31	0.4	13.6	7	
6.6	0.34	0.2	1	0.053	26	112	0.99336	3.32	0.55	9.1	5	
5.3	0.3	0.3	1.2	0.029	25	93	0.98742	3.31	0.4	13.6	7	
6.9	0.58	0.58	8.2	0.032	29	169	0.99275	3.28	0.44	12.2	6	
7.2	0.23	0.25	18.8	0.085	19	111	1.00044	3.1	0.51	8.7	5	
7.1	0.2	0.27	9.6	0.037	19	105	0.99444	3.04	0.37	10.5	7	
6.8	0.15	0.41	12.9	0.044	79.5	183	0.99742	3.24	0.78	10.2	6	
6.4	0.16	0.44	1.2	0.051	39	122	0.99058	3.11	0.75	11.3	7	
6.8	0.15	0.41	12.9	0.044	79.5	183	0.99742	3.24	0.78	10.2	6	
6.8	0.15	0.41	12.9	0.044	79.5	183	0.99742	3.24	0.78	10.2	6	
7.1	0.21	0.35	2.5	0.04	41	186	0.99128	3.32	0.56	12.5	6	
7.1	0.2	0.27	9.6	0.037	19	105	0.99444	3.04	0.37	10.5	7	
7.2	0.23	0.25	18.8	0.085	19	111	1.00044	3.1	0.51	8.7	5	
6.4	0.16	0.44	1.2	0.051	39	122	0.99058	3.11	0.75	11.3	7	
6.8	0.15	0.41	12.9	0.044	79.5	182	0.99742	3.24	0.78	10.2	6	
7	0.3	0.27	1.5	0.076	24	145	0.99344	3.1	0.52	10.1	5	
6.6	0.15	0.34	1	0.037	45	79	0.98949	2.96	0.5	11.7	6	
4.7	0.67	0.09	1	0.02	5	9	0.98722	3.3	0.34	13.6	5	
6.6	0.28	0.23	10.4	0.049	45	190	0.99754	3.12	0.51	8.8	5	
6.5	0.35	0.38	7.4	0.036	20	196	0.99712	3.47	0.48	9.1	6	
5.7	0.265	0.28	6.9	0.036	46	150	0.99299	3.36	0.44	10.8	7	
5.4	0.255	0.33	1.2	0.051	29	122	0.99048	3.37	0.66	11.3	6	
5.7	0.265	0.28	6.9	0.036	46	150	0.99299	3.36	0.44	10.8	7	
6.2	0.2	0.33	5.4	0.028	21	75	0.99012	3.36	0.41	13.5	7	
6.2	0.22	0.2	20.8	0.035	58	184	1.00022	3.11	0.53	9	6	
6.5	0.19	0.34	1.6	0.029	39	116	0.98954	3.21	0.68	12.5	6	
6	0.21	0.29	13.1	0.042	28	125	0.99936	3.39	0.45	8.6	5	
6.1	0.22	0.46	1.8	0.16	34	74	0.9884	3.19	0.33	13.4	6	
6.8	0.22	0.3	10.6	0.07	67	194	0.99654	2.89	0.42	9	6	
5.4	0.46	0.15	2.1	0.026	29	130	0.98953	3.39	0.77	13.4	8	
7.8	0.2	0.32	5	0.016	31	101	0.99186	2.99	0.39	11	6	
6.1	0.17	0.28	2.5	0.028	22	98	0.99072	3.16	0.37	11.1	7	
5.4	0.46	0.15	2.1	0.026	29	130	0.98953	3.39	0.77	13.4	8	
6.9	0.4	0.17	12.9	0.033	59	186	0.99754	3.08	0.49	9.4	5	
6.9	0.4	0.17	12.9	0.033	59	186	0.99754	3.08	0.49	9.4	5	
6.9	0.4	0.17	12.9	0.033	59	186	0.99754	3.08	0.49	9.4	5	
6.3	0.24	0.29	13.7	0.035	53	134	0.99567	3.17	0.38	10.6	6	
6.9	0.4	0.17	12.9	0.033	59	186	0.99754	3.08	0.49	9.4	5	
6.3	0.24	0.29	13.7	0.035	53	134	0.99567	3.17	0.38	10.6	6	
5	0.61	0.12	1.3	0.009	65	100	0.9874	3.26	0.37	13.5	5	
6.7	0.42	0.39	12.1	0.04	61	248	0.99794	3.31	0.58	9.7	5	
6.5	0.33	0.28	6.1	0.018	41	103	0.99122	3.24	0.32	12.2	6	
6.9	0.33	0.31	7.7	0.04	29	135	0.99226	3.11	0.57	12.3	5	
6.5	0.33	0.28	6.1	0.018	41	103	0.99122	3.24	0.32	12.2	6	
6.3	0.15	0.3	1.4	0.022	38	100	0.99099	3.42	0.57	11.4	7	
6.5	0.32	0.45	7.7	0.022	31	97	0.99134	3.2	0.7	12.7	7	
6.7	0.42	0.39	12.1	0.04	61	248	0.99794	3.31	0.58	9.7	5	
7.4	0.25	0.29	6.8	0.02	31	113	0.99338	3.13	0.29	10.8	6	
6.4	0.34	0.44	8.2	0.043	54	201	0.99551	3.18	0.48	9.5	5	
6.5	0.26	0.5	8	0.051	46	197	0.99536	3.18	0.47	9.5	5	
5.5	0.24	0.45	1.7	0.046	22	113	0.99224	3.22	0.48	10	5	
6.6	0.13	0.29	13.9	0.056	33	95	0.99702	3.17	0.39	9.4	6	
7	0.39	0.21	10.7	0.098	13	91	0.99657	3.03	0.47	9.3	5	
8.1	0.2	0.3	1.3	0.036	7	49	0.99242	2.99	0.73	10.3	5	
8.3	0.18	0.3	1.1	0.033	20	57	0.99109	3.02	0.51	11	6	
8.1	0.2	0.3	1.3	0.036	7	49	0.99242	2.99	0.73	10.3	5	
8.3	0.18	0.3	1.1	0.033	20	57	0.99109	3.02	0.51	11	6	
7	0.39	0.21	10.7	0.098	13	91	0.99657	3.03	0.47	9.3	5	
6.8	0.21	0.62	6.4	0.041	7	113	0.99358	2.96	0.59	10.2	5	
6.9	0.21	0.62	6.3	0.042	7	109	0.99358	2.96	0.59	10.2	6	
7.4	0.34	0.28	12.1	0.049	31	149	0.99677	3.22	0.49	10.3	5	
6.3	0.4	0.24	5.1	0.036	43	131	0.99186	3.24	0.44	11.3	6	
6.9	0.28	0.28	12.2	0.042	52	139	0.99522	3.03	0.56	10.4	6	
6.3	0.4	0.24	5.1	0.036	43	131	0.99186	3.24	0.44	11.3	6	
7.1	0.44	0.23	5.8	0.035	24	100	0.99062	3.15	0.57	13.2	7	
6.2	0.31	0.23	3.3	0.052	34	113	0.99429	3.16	0.48	8.4	5	
6.2	0.31	0.23	3.3	0.052	34	113	0.99429	3.16	0.48	8.4	5	
6.6	0.21	0.5	8.7	0.036	41	191	0.99294	2.96	0.56	11	6	
6.7	0.24	0.32	9	0.023	20	109	0.99262	3.34	0.35	12.6	6	
6.7	0.24	0.32	9	0.023	20	109	0.99262	3.34	0.35	12.6	6	
5.9	0.17	0.29	3.1	0.03	32	123	0.98913	3.41	0.33	13.7	7	
5.9	0.2	0.23	1.5	0.037	38	93	0.99021	3.36	0.49	12	6	
5.9	0.12	0.27	4.8	0.03	40	110	0.99226	3.55	0.68	12.1	6	
5.9	0.2	0.23	1.5	0.037	38	93	0.99021	3.36	0.49	12	6	
5.4	0.17	0.27	2.7	0.049	28	104	0.99224	3.46	0.55	10.3	6	
6.2	0.22	0.3	12.4	0.054	108	152	0.99728	3.1	0.47	9.5	6	
6.5	0.27	0.19	6.6	0.045	98	175	0.99364	3.16	0.34	10.1	6	
6.5	0.27	0.19	6.6	0.045	98	175	0.99364	3.16	0.34	10.1	6	
6.2	0.22	0.3	12.4	0.054	108	152	0.99728	3.1	0.47	9.5	6	
6.5	0.27	0.19	6.6	0.045	98	175	0.99364	3.16	0.34	10.1	6	
7.3	0.36	0.54	13.3	0.054	63	193	0.99864	3.06	0.49	8.6	4	
6.7	0.26	0.51	8	0.062	50	194	0.99545	3.13	0.5	9.6	5	
7.4	0.22	0.27	1.6	0.057	45	98	0.99299	3.29	0.44	9.9	7	
6.1	0.22	0.28	16.55	0.059	54	135	0.99665	3.2	0.38	10.5	5	
7.1	0.28	0.31	1.5	0.053	20	98	0.99069	3.15	0.5	11.4	5	
6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9	6	
6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9	6	
7.1	0.2	0.37	1.5	0.049	28	129	0.99226	3.15	0.52	10.8	5	
6.8	0.33	0.31	7.4	0.045	34	143	0.99226	3.06	0.55	12.2	6	
6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9	6	
6.8	0.33	0.31	7.4	0.045	34	143	0.99226	3.06	0.55	12.2	6	
6	0.28	0.24	17.8	0.047	42	111	0.99896	3.1	0.45	8.9	6	
7.1	0.2	0.37	1.5	0.049	28	129	0.99226	3.15	0.52	10.8	5	
5.9	0.435	0.16	6.4	0.031	21	134	0.99151	3.24	0.46	12.2	6	
7	0.25	0.33	2.1	0.021	17	76	0.99021	3.26	0.45	12.3	6	
4.8	0.65	0.12	1.1	0.013	4	10	0.99246	3.32	0.36	13.5	4	
5	0.455	0.18	1.9	0.036	33	106	0.98746	3.21	0.83	14	7	
6.5	0.33	0.3	3.8	0.036	34	88	0.99028	3.25	0.63	12.5	7	
6.5	0.33	0.3	3.8	0.036	34	88	0.99028	3.25	0.63	12.5	7	
6.7	0.31	0.3	2.4	0.038	30	83	0.98867	3.09	0.36	12.8	7	
7.1	0.37	0.3	6.2	0.04	49	139	0.99021	3.17	0.27	13.6	6	
6.5	0.33	0.3	3.8	0.036	34	88	0.99028	3.25	0.63	12.5	7	
4.7	0.455	0.18	1.9	0.036	33	106	0.98746	3.21	0.83	14	7	
7.1	0.37	0.3	6.2	0.04	49	139	0.99021	3.17	0.27	13.6	6	
6.4	0.35	0.28	1.6	0.037	31	113	0.98779	3.12	0.4	14.2	7	
7.4	0.25	0.37	2.6	0.05	24	132	0.99138	3.04	0.53	11.2	6	
7.3	0.36	0.34	14.8	0.057	46	173	0.99751	3.14	0.57	10.2	5	
6.7	0.31	0.3	2.4	0.038	30	83	0.98867	3.09	0.36	12.8	7	
8.6	0.31	0.3	0.9	0.045	16	109	0.99249	2.95	0.39	10.1	5	
8.6	0.31	0.3	0.9	0.045	16	109	0.99249	2.95	0.39	10.1	5	
6.6	0.32	0.47	15.6	0.063	27	173	0.99872	3.18	0.56	9	5	
6.6	0.32	0.47	15.6	0.063	27	173	0.99872	3.18	0.56	9	5	
6.2	0.3	0.28	1.6	0.036	28	106	0.988245	3.14	0.41	13.3	6	
8.7	0.31	0.21	5.6	0.039	28	67	0.99328	2.96	0.52	11	4	
6.5	0.36	0.36	6.7	0.185	51.5	151	0.99528	3.17	0.42	9.3	5	
8.2	0.18	0.38	1.1	0.04	41	92	0.99062	2.88	0.6	12	6	
6.2	0.27	0.32	6.3	0.048	47	159	0.99282	3.21	0.6	11	6	
4.9	0.345	0.34	1	0.068	32	143	0.99138	3.24	0.4	10.1	5	
6.4	0.2	0.15	6.6	0.046	26	113	0.99408	2.99	0.58	9.9	6	
6.1	0.27	0.32	6.2	0.048	47	161	0.99281	3.22	0.6	11	6	
6.2	0.27	0.32	6.3	0.048	47	159	0.99282	3.21	0.6	11	6	
4.9	0.345	0.34	1	0.068	32	143	0.99138	3.24	0.4	10.1	5	
7	0.16	0.3	2.6	0.043	34	90	0.99047	2.88	0.47	11.2	6	
7	0.16	0.3	2.6	0.043	34	90	0.99047	2.88	0.47	11.2	6	
6	0.34	0.32	3.8	0.044	13	116	0.99108	3.39	0.44	11.8	7	
6.5	0.29	0.52	7.9	0.049	35	192	0.99551	3.16	0.51	9.5	6	
6.5	0.29	0.52	7.9	0.049	35	192	0.99551	3.16	0.51	9.5	6	
7	0.32	0.29	7.6	0.025	35	124	0.99162	3.15	0.65	12.8	7	
6.5	0.29	0.52	1.7	0.034	41	193	0.99223	3.25	0.59	10.4	6	
6.1	0.22	0.25	12.1	0.035	54	135	0.99481	3.21	0.4	10.7	5	
5.6	0.23	0.25	8	0.043	31	101	0.99429	3.19	0.42	10.4	6	
7	0.32	0.29	7.6	0.025	35	124	0.99162	3.15	0.65	12.8	7	
7.3	0.23	0.41	14.6	0.048	73	223	0.99863	3.16	0.71	9.4	6	
7.3	0.23	0.41	14.6	0.048	73	223	0.99863	3.16	0.71	9.4	6	
6.9	0.2	0.41	1.1	0.06	36	104	0.99317	2.99	0.39	9.2	5	
8	0.37	0.31	4.7	0.038	3	127	0.99186	2.9	0.72	12.1	5	
5.4	0.15	0.32	2.5	0.037	10	51	0.98878	3.04	0.58	12.6	6	
7.2	0.21	0.29	3.1	0.044	39	122	0.99143	3	0.6	11.3	6	
6.5	0.46	0.24	11.5	0.051	56	171	0.99588	3.08	0.56	9.8	6	
6.5	0.18	0.48	18	0.054	56	183	1.00038	2.98	0.61	8.5	6	
6.2	0.32	0.12	4.8	0.054	6	97	0.99424	3.16	0.5	9.3	5	
7.2	0.4	0.24	8.5	0.055	45	151	0.99626	3.2	0.52	9.2	5	
6.4	0.18	0.48	18	0.054	56	183	1.00038	2.98	0.61	8.5	6	
6.2	0.32	0.12	4.8	0.054	6	97	0.99424	3.16	0.5	9.3	5	
6.4	0.37	0.12	5.9	0.056	6	91	0.99536	3.06	0.46	8.4	4	
7.2	0.4	0.24	8.5	0.055	45	151	0.99626	3.2	0.52	9.2	5	
7.6	0.19	0.37	13.1	0.033	52	151	0.99726	3.18	0.79	10.4	6	
6.2	0.32	0.45	2.9	0.029	37	94	0.98998	3.25	0.6	12.4	6	
7.6	0.19	0.37	13.1	0.033	52	151	0.99726	3.18	0.79	10.4	6	
6.9	0.19	0.38	1.15	0.023	30	105	0.99047	3.11	0.38	11.4	5	
7.3	0.33	0.22	1.4	0.041	40	177	0.99287	3.14	0.48	9.9	5	
6.1	1.1	0.16	4.4	0.033	8	109	0.99058	3.35	0.47	12.4	4	
6.2	0.24	0.22	7.9	0.053	45	149	0.99545	3.23	0.52	9.3	5	
7.2	0.17	0.28	17.55	0.05	33	154	0.99971	2.94	0.43	9	7	
6.8	0.16	0.36	1.3	0.034	32	98	0.99058	3.02	0.58	11.3	6	
6.2	0.24	0.22	7.9	0.053	45	149	0.99545	3.23	0.52	9.3	5	
7.2	0.17	0.28	17.55	0.05	33	154	0.99971	2.94	0.43	9	7	
6.5	0.43	0.18	13.15	0.032	25	131	0.99565	3.23	0.51	10.7	5	
6.6	0.17	0.36	1.9	0.036	38	110	0.99056	3.05	0.54	11.4	6	
6.8	0.16	0.36	1.3	0.034	32	98	0.99058	3.02	0.58	11.3	6	
5.5	0.28	0.21	1.6	0.032	23	85	0.99027	3.42	0.42	12.5	5	
6.6	0.5	0.26	11.3	0.029	32	110	0.99302	3.27	0.78	12.9	8	
7.1	0.44	0.27	8.4	0.057	60	160	0.99257	3.16	0.36	11.8	6	
6.9	0.38	0.28	8.3	0.062	22	166	0.99506	3.16	0.72	10.6	5	
7.1	0.44	0.27	8.4	0.057	60	160	0.99257	3.16	0.36	11.8	6	
6.1	0.28	0.27	8	0.048	41	162	0.99498	3.21	0.51	9.9	5	
